Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,
"'armani'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/11/27/96/17112796_34311263_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'armani'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/11/27/96/17112796_34311275_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'armani'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/11/27/96/17112796_34311281_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"'armani'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/11/27/96/17112796_34311287_2048.jpg,8,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'","'Dolce & Gabbana'","'Telling a story of passion and romance, Dolce &amp; Gabbana’s The Only One Matte lipstick collection is made up of 12 powerfully feminine shades. Enriched with comforting waxes as well as the brand’s nourishing Mediterranean Glow Complex – formulated with a combination of olive oil, fig extract and hyaluronic acid – the innovative, weightless formula preserves the natural moisture of the lips while effortlessly gliding on to deliver ultimate colour payoff with a single stroke, made beautifully precise thanks to the House’s signature drop-shaped bullet.
'",Eslam Hosny M.,,"The Only One Matte Lipstick (Bullet Only)","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/dolce-gabbana-the-only-one-matte-lipstick-bullet-only-17114029,Color,'625 Vibrant Red',Size,'OS',,,,,,,deny,manual,'31',,TRUE,TRUE,,https://image.harrods.com/17/11/40/29/17114029_36987897_2048.jpg,1,,FALSE,,,,,,,"The Only One Matte Lipstick (Bullet Only)",,,FALSE,,,,,,https://image.harrods.com/17/11/40/29/17114029_36987897_2048.jpg,g,,,active,
"'dolce-gabbana'",,,,,,,,,,'240 Sweet Mamma',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,https://image.harrods.com/17/11/40/29/17114029_36987896_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'520 Coral Sunrise',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,https://image.harrods.com/17/11/40/29/17114029_36987891_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'270 Millennial Pink',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,https://image.harrods.com/17/11/40/29/17114029_36987918_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'320 Passionate Dahlia',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'115 Silky Nude',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'295 Vivid Fuchsia',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'640 Dgamore',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'670 Spicy Touch',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'kylie-cosmetics'","'Kylie Cosmetics'","'Known worldwide for her enviable pout, Kylie Jenner knew she was cooking up a storm when she created her first Kylie Cosmetics Lip Kit. Comprising a matte liquid lipstick and lip liner, it's the dynamic duo you can rely on for a long-lasting colour payoff thanks to its highly pigmented, vegan formulas.
'",Eslam Hosny M.,,"Matte Lip Kit","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/kylie-cosmetics-matte-lip-kit-17133071,Color,'303 Valentine',Size,'OS',,,,,,,deny,manual,'27',,TRUE,TRUE,,https://image.harrods.com/17/13/30/71/17133071_36358975_2048.jpg,1,,FALSE,,,,,,,"Matte Lip Kit",,,FALSE,,,,,,https://image.harrods.com/17/13/30/71/17133071_36358975_2048.jpg,g,,,active,
"'kylie-cosmetics'",,,,,,,,,,'400 Boss',,,,,,,,,deny,manual,'27',,TRUE,TRUE,,https://image.harrods.com/17/13/30/71/17133071_36358987_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'kylie-cosmetics'",,,,,,,,,,'401 Victoria',,,,,,,,,deny,manual,'27',,TRUE,TRUE,,https://image.harrods.com/17/13/30/71/17133071_36361032_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'kylie-cosmetics'",,,,,,,,,,'403 Bite Me',,,,,,,,,deny,manual,'27',,TRUE,TRUE,,https://image.harrods.com/17/13/30/71/17133071_36359938_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'kylie-cosmetics'",,,,,,,,,,'500 Kristen',,,,,,,,,deny,manual,'27',,TRUE,TRUE,,https://image.harrods.com/17/13/30/71/17133071_36361003_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'kylie-cosmetics'",,,,,,,,,,'803 Dirty Peach',,,,,,,,,deny,manual,'27',,TRUE,TRUE,,https://image.harrods.com/17/13/30/71/17133071_36359941_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
,"'Chantecaille'","'Lip Definer is an indispensable lip pencil for creating a perfect, long-lasting pout. The water-resistant formula imparts a soft, matte look and a clean, enduring line. It resists smudging and bleeding, blends naturally with Chantecaille’s range of lip colour formulas, and also contains vitamin E for emollience and protection.
'",Eslam Hosny M.,,"Lip Definer Natural","Beauty, Make-Up, Lips, Lip Liners",TRUE,https://www.harrods.com/en-bd/shopping/chantecaille-lip-definer-natural-17146101,Color,'Neutral',Size,'OS',,,,,,,,,'22',,,,,https://image.harrods.com/17/14/61/01/17146101_34549105_2048.jpg,1,,FALSE,,,,,,,"Lip Definer Natural",,,FALSE,,,,,,https://image.harrods.com/17/14/61/01/17146101_34549105_2048.jpg,,,,active,
"'mac'","'MAC'","'MAC’s Lustreglass Sheer-Shine Lipstick is a new-and-improved take on a beloved formula, designed to provide lasting, all-day moisture and a luminous pop of sheer colour for a just-kissed finish. That comfortable, nourishing feel? You have a blend of lip-loving ingredients – including industry favourite hyaluronic acid, vitamin E, shea butter, jojoba, raspberry seed, olive oil and coconut oils – to thank for that.
'",Eslam Hosny M.,,"Lustreglass Sheer-Shine Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/mac-lustreglass-sheer-shine-lipstick-17213486,Color,'PINK',Size,'OS',,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/17/21/34/86/17213486_34839786_2048.jpg,1,,FALSE,,,,,,,"Lustreglass Sheer-Shine Lipstick",,,FALSE,,,,,,https://image.harrods.com/17/21/34/86/17213486_34839786_2048.jpg,g,,,active,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/21/34/86/17213486_34839785_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/21/34/86/17213486_34839782_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/21/34/86/17213486_34839790_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/21/34/86/17213486_34839789_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/21/34/86/17213486_34841137_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'","'MAC'","'MAC’s legendary Liquid Lipcolour gets the Powder Kiss treatment, delivering even colour pay-off with a whipped, mousse-like texture. A special blend of powders and emollient properties ensure up to 10 hours of moisture, but it’s the hourglass-shaped applicator that makes all the difference: it hugs your lips, filling in lines for a smooth, blurred effect.
'",Eslam Hosny M.,,"Powder Kiss Liquid Lipcolour","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/mac-powder-kiss-liquid-lipcolour-17215048,Color,'Impulsive',Size,'OS',,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/17/21/50/48/17215048_34841113_2048.jpg,1,,FALSE,,,,,,,"Powder Kiss Liquid Lipcolour",,,FALSE,,,,,,https://image.harrods.com/17/21/50/48/17215048_34841113_2048.jpg,g,,,active,
"'mac'",,,,,,,,,,'Elegance Is Learned',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/17/21/50/48/17215048_34840875_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Marrakesh-mere',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/17/21/50/48/17215048_34839723_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/21/50/48/17215048_34839731_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/21/50/48/17215048_34839739_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/21/50/48/17215048_34839742_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'","'DIOR'","'DIOR is no stranger to beauty game-changers, and the Maison’s latest Rouge Graphist collection is nothing if not revolutionary. With lipstick pencils as vivid as they come, the line ensures exceptional intensity and precise application without the need for matching lipliners – ideal for those who like to keep their cosmetics bags light and functional.'",Eslam Hosny M.,,"Rouge Graphist Lipstick Pencil","Beauty, Make-Up, Lips, Lip Liners",TRUE,https://www.harrods.com/en-bd/shopping/dior-rouge-graphist-lipstick-pencil-17240057,Color,'344 Vibrant Coral',Size,'OS',,,,,,,deny,manual,'29',,TRUE,TRUE,,https://image.harrods.com/17/24/00/57/17240057_34946305_2048.jpg,1,,FALSE,,,,,,,"Rouge Graphist Lipstick Pencil",,,FALSE,,,,,,https://image.harrods.com/17/24/00/57/17240057_34946305_2048.jpg,g,,,active,
"'dior'",,,,,,,,,,'974 Plum',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,https://image.harrods.com/17/24/00/57/17240057_34946308_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,'004 Vibrant Nude',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,https://image.harrods.com/17/24/00/57/17240057_34947003_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'","'MAC'","'When make-up artists spark a new trend backstage, MAC takes note: Powder Kiss lipstick was developed to replicate the effect of taking the crisp edge off a lip look, blending out edges for a more real, lived-in finish. Despite its super-matte formula, this lipstick still manages to feel like a balm, using moisture-coated powder pigments to condition and hydrate.
'",Eslam Hosny M.,,"Powder Kiss Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/mac-powder-kiss-lipstick-17253361,Color,'Marrakesh-mere',Size,'OS',,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/17/25/33/61/17253361_35019949_2048.jpg,1,,FALSE,,,,,,,"Powder Kiss Lipstick",,,FALSE,,,,,,https://image.harrods.com/17/25/33/61/17253361_35019949_2048.jpg,g,,,active,
"'mac'",,,,,,,,,,'Teddy 2.0',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/17/25/33/61/17253361_35021244_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Dubonnet Buzz',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/17/25/33/61/17253361_35022015_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Sheer Outrage',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/17/25/33/61/17253361_35019968_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Kinda Soar-ta',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/17/25/33/61/17253361_35021255_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/25/33/61/17253361_35021256_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'","'Givenchy'","'Gone are the days of matte formulas that leave the lips dry and uncomfortable; the Givenchy Le Rouge Sheer Velvet Refillable Matte Lipstick glides on with a sensorial texture, delivering up to 12 hours of weightless comfort thanks to an infusion of hydrating mango butter and vitamin E. Plus, each shade comes in a pink velvet case that’s entirely refillable, so you can top-up your favourite shade in a few swift motions.
'",Eslam Hosny M.,,"Le Rouge Sheer Velvet Refillable Matte Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/givenchy-le-rouge-sheer-velvet-refillable-matte-lipstick-17314969,Color,'N36 L'interdit',Size,'OS',,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/49/69/17314969_35440520_2048.jpg,1,,FALSE,,,,,,,"Le Rouge Sheer Velvet Refillable Matte Lipstick",,,FALSE,,,,,,https://image.harrods.com/17/31/49/69/17314969_35440520_2048.jpg,g,,,active,
"'givenchy'",,,,,,,,,,'N27 Rouge Infusé',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/49/69/17314969_35442338_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N37 Rouge Grainé',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/49/69/17314969_35440528_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N10 Beige Nu',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/49/69/17314969_35440527_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N16 Nude Boisé',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/49/69/17314969_35442345_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N18 Nude Fumé',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/49/69/17314969_35440535_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N32 Rouge Brique',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/49/69/17314969_35442358_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N17 Rouge Érable',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/49/69/17314969_35442361_2048.jpg,8,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N39 Rouge Grenat',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N23 Rose Irresistible',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'","'Givenchy'","'Gone are the days of matte formulas that leave the lips dry and uncomfortable; the Givenchy Le Rouge Sheer Velvet Matte Lipstick glides on with a sensorial texture, delivering up to 12 hours of weightless comfort thanks to an infusion of hydrating mango butter and vitamin E. This refill is designed to effortlessly slot into the pink velvet case, which enables you to switch up your shade in a matter of moments.
'",Eslam Hosny M.,,"Le Rouge Sheer Velvet Matte Lipstick Refill","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/givenchy-le-rouge-sheer-velvet-matte-lipstick-refill-17314970,Color,'RED',Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/17/31/49/70/17314970_35440472_2048.jpg,1,,FALSE,,,,,,,"Le Rouge Sheer Velvet Matte Lipstick Refill",,,FALSE,,,,,,https://image.harrods.com/17/31/49/70/17314970_35440472_2048.jpg,g,,,active,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/70/17314970_35440484_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/70/17314970_35440488_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/70/17314970_35441035_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/70/17314970_35440492_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/70/17314970_35441039_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/70/17314970_35442289_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/70/17314970_35441047_2048.jpg,8,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'","'Givenchy'","'Gone are the days of matte formulas that leave the lips dry and uncomfortable; the Givenchy Le Rouge Sheer Velvet Matte Lipstick glides on with a sensorial texture, delivering up to 12 hours of weightless comfort thanks to an infusion of hydrating mango butter and vitamin E. This refill is designed to effortlessly slot into the pink velvet case, which enables you to switch up your shade in a matter of moments.
'",Eslam Hosny M.,,"Le Rouge Sheer Velvet Matte Lipstick Refill","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/givenchy-le-rouge-sheer-velvet-matte-lipstick-refill-17314971,Color,'RED',Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/17/31/49/71/17314971_35441043_2048.jpg,1,,FALSE,,,,,,,"Le Rouge Sheer Velvet Matte Lipstick Refill",,,FALSE,,,,,,https://image.harrods.com/17/31/49/71/17314971_35441043_2048.jpg,g,,,active,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/71/17314971_35440501_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/71/17314971_35441053_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/71/17314971_35442295_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/71/17314971_35442299_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/71/17314971_35442301_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/71/17314971_35442312_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/71/17314971_35442320_2048.jpg,8,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'","'Givenchy'","'Gone are the days of matte formulas that leave the lips dry and uncomfortable; the Givenchy Le Rouge Sheer Velvet Matte Lipstick glides on with a sensorial texture, delivering up to 12 hours of weightless comfort thanks to an infusion of hydrating mango butter and vitamin E. This refill is designed to effortlessly slot into the pink velvet case, which enables you to switch up your shade in a matter of moments.
'",Eslam Hosny M.,,"Le Rouge Sheer Velvet Matte Lipstick Refill","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/givenchy-le-rouge-sheer-velvet-matte-lipstick-refill-17314973,Color,'N37',Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/17/31/49/73/17314973_35441034_2048.jpg,1,,FALSE,,,,,,,"Le Rouge Sheer Velvet Matte Lipstick Refill",,,FALSE,,,,,,https://image.harrods.com/17/31/49/73/17314973_35441034_2048.jpg,g,,,active,
"'givenchy'",,,,,,,,,,'N16',,,,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/17/31/49/73/17314973_35440496_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/73/17314973_35440494_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/73/17314973_35440497_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/73/17314973_35442290_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/73/17314973_35440500_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/73/17314973_35440503_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/31/49/73/17314973_35442296_2048.jpg,8,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'","'Givenchy'","'Gone are the days of matte formulas that leave the lips dry and uncomfortable; the Givenchy Le Rouge Sheer Velvet Refillable Matte Lipstick glides on with a sensorial texture, delivering up to 12 hours of weightless comfort thanks to an infusion of hydrating mango butter and vitamin E. Plus, each shade comes in a pink velvet case that’s entirely refillable, so you can top-up your favourite shade in a few swift motions.
'",Eslam Hosny M.,,"Le Rouge Sheer Velvet Refillable Matte Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/givenchy-le-rouge-sheer-velvet-refillable-matte-lipstick-17315499,Color,'N36 L'interdit',Size,'OS',,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/54/99/17315499_35442288_2048.jpg,1,,FALSE,,,,,,,"Le Rouge Sheer Velvet Refillable Matte Lipstick",,,FALSE,,,,,,https://image.harrods.com/17/31/54/99/17315499_35442288_2048.jpg,g,,,active,
"'givenchy'",,,,,,,,,,'N27 Rouge Infusé',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/54/99/17315499_35440479_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N37 Rouge Grainé',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/54/99/17315499_35441031_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N10 Beige Nu',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/54/99/17315499_35440489_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N16 Nude Boisé',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/54/99/17315499_35441036_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N18 Nude Fumé',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/54/99/17315499_35441038_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N32 Rouge Brique',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/54/99/17315499_35440499_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N17 Rouge Érable',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/17/31/54/99/17315499_35441054_2048.jpg,8,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N39 Rouge Grenat',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'givenchy'",,,,,,,,,,'N23 Rose Irresistible',,,,,,,,,deny,manual,'32',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'la-bouche-rouge'","'La bouche rouge'","'Delivering a pop of colour in various classic shades, La Bouche Rouge lipstick refills are made with an allergen, beeswax, PE, PMMA and perfume-free formula using entirely vegan, cruelty-free ingredients. Perfect for slotting into your favourite case, this comfortable formula is ready to become your go-to for everyday luscious lips thanks to its full-coverage finish and timeless nude hue.
'",Eslam Hosny M.,,"Matte Lipstick Refill","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/la-bouche-rouge-matte-lipstick-refill-17357587,Color,'Nude',Size,'OS',,,,,,,deny,manual,'37',,TRUE,TRUE,,https://image.harrods.com/17/35/75/87/17357587_35733075_2048.jpg,1,,FALSE,,,,,,,"Matte Lipstick Refill",,,FALSE,,,,,,https://image.harrods.com/17/35/75/87/17357587_35733075_2048.jpg,g,,,active,
